UNITID,F1A01,F1A31,F1A04,F1A05,F1A06,F1A19,F1A07,F1A08,F1A09,F1A10,F1A11,F1A12,F1A13,F1A20,F1A14,F1A15,F1A16,F1A17,F1A18,F1A214,F1A224,F1A234,F1A324,F1A274,F1A27T4,F1A284,F1A334,F1A344,F1D01,F1D02,F1D03,F1D04,F1D05,F1D06,F1B01,F1B02,F1B03,F1B04,F1B04A,F1B04B,F1B05,F1B06,F1B26,F1B07,F1B08,F1B09,F1B10,F1B11,F1B12,F1B13,F1B14,F1B15,F1B16,F1B17,F1B18,F1B19,F1B27,F1B20,F1B21,F1B22,F1B23,F1B24,F1B25,F1C011,F1C012,F1C021,F1C022,F1C031,F1C032,F1C051,F1C052,F1C061,F1C062,F1C071,F1C072,F1C101,F1C111,F1C112,F1C121,F1C122,F1C131,F1C132,F1C141,F1C142,F1C191,F1C192,F1C193,F1C19OM,F1C19DP,F1C19IN,F1C19OT,F1MHP,F1M01,F1M02,F1M03,F1M04,F1MHOP,F1M05,F1M06,F1M07,F1M08,F1E01,F1E02,F1E03,F1E04,F1E05,F1E06,F1E07,F1E08,F1E09,F1E10,F1E11,F1E12,F1E121,F1E122,F1E13,F1E131,F1E132,F1E14,F1E141,F1E142,F1E15,F1E151,F1E152,F1E16,F1E161,F1E162,F1E17,F1E171,F1E172,F1FHA,F1H01,F1H02,F1H03,F1H03A,F1H03B,F1H03C,F1H03D,F1N01,F1N02,F1N03,F1N04,F1N05,F1N06,F1N07
173203,28257000,21690000,1827000,23517000,51774000,3949000,360000,4366000,4726000,1774000,12044000,13818000,18544000,10440000,21339000,267000,0,5133000,26739000,1825000,0,63794000,8521000,0,74140000,50625000,0,0,40259000,39376000,883000,25869000,-13000,26739000,8212000,0,0,0,0,0,3235000,,280000,,182000,11909000,0,16654000,0,8534000,2056000,0,1034000,72000,0,28350000,40259000,0,0,0,0,0,40259000,16685000,8722000,547000,174000,427000,156000,4227000,1733000,7380000,3563000,4148000,1950000,1748000,4145000,687000,,,,,69000,0,39376000,16985000,6703000,2510000,2193000,98000,10887000,1,31000,8215000,10014000,3598000,1,38000,1235000,377000,351000,3071000,1337000,1550000,0,7000,5000,5970000,4030000,192000,4222000,1748000,3071000,3071000,0,475000,475000,0,676000,484000,192000,0,0,0,0,0,0,0,0,0,1,8253000,10365000,2112000,437000,1958000,-283000,0,1096000,42438000,3211000,51171000,25693000,3515000,41342000
173416,20305000,31165000,2974000,34139000,54444000,2833000,346000,3631000,3977000,3768000,9127000,12895000,16872000,8280000,30022000,517000,0,1586000,32125000,2974000,0,71416000,6360000,889000,81639000,47500000,0,0,33317000,34100000,-783000,32938000,-30000,32125000,8829000,0,0,0,0,0,1318000,,392000,,1307000,11846000,0,13563000,0,6048000,1302000,0,377000,92000,0,21382000,33228000,0,89000,0,0,89000,33317000,15527000,8276000,8000,5000,669000,293000,3640000,1566000,5563000,2716000,5073000,2053000,1601000,1951000,276000,,,,,68000,0,34100000,15185000,5630000,3074000,2460000,164000,7587000,1,35000,5798000,7932000,2511000,1,33000,1132000,345000,322000,2840000,1084000,1381000,0,358000,13000,5676000,3955000,120000,4075000,1601000,2840000,2840000,0,211000,211000,0,1024000,904000,120000,0,0,0,0,0,0,0,0,0,1,1734000,2172000,438000,0,511000,-73000,0,-73000,34617000,428000,50150000,19186000,4114000,34690000
173461,23048000,40528000,492000,41020000,64068000,3325000,455000,4839000,5294000,3855000,10942000,14797000,20091000,9946000,36594000,612000,0,150000,37356000,492000,0,81507000,8391000,1226000,91616000,50596000,0,0,46215000,44858000,1357000,36022000,-23000,37356000,13801000,0,0,0,0,0,2712000,,97000,,301000,16911000,0,18681000,0,8898000,1429000,0,166000,113000,0,29287000,46198000,0,17000,0,0,17000,46215000,23292000,11702000,0,0,87000,38000,3816000,1841000,5446000,2849000,6669000,2480000,2724000,2205000,193000,,,,,619000,0,44858000,19103000,7070000,3288000,2981000,178000,12238000,1,150000,7198000,9412000,2935000,1,41000,1369000,419000,390000,3813000,1228000,1488000,0,7000,936000,7472000,4486000,262000,4748000,2724000,3813000,3813000,0,266000,266000,0,669000,407000,262000,0,0,0,0,0,0,0,0,0,1,776000,927000,151000,20000,170000,-39000,0,1874000,46996000,1783000,52008000,16527000,4310000,45122000
173559,33416000,38651000,1356000,40007000,73423000,4766000,635000,5127000,5762000,5526000,15793000,21319000,27081000,14614000,33950000,1065000,0,1479000,36494000,1356000,0,83108000,7198000,0,91662000,51655000,0,0,51526000,51294000,232000,36252000,10000,36494000,11164000,0,0,0,0,0,2669000,,402000,,136000,14371000,0,24159000,0,10496000,1328000,0,998000,138000,0,37119000,51490000,0,36000,0,0,36000,51526000,23224000,13596000,420000,241000,0,0,4496000,2502000,8279000,4132000,7117000,2755000,3412000,4217000,569000,,,,,129000,0,51294000,23795000,9113000,3132000,2732000,258000,12264000,1,67000,10413000,13898000,4181000,1,62000,2055000,628000,585000,6363000,2057000,1500000,0,647000,568000,11135000,7183000,540000,7723000,3412000,6363000,6363000,0,462000,462000,0,898000,358000,540000,0,0,0,0,0,0,0,0,0,1,6446000,6776000,330000,211000,283000,-164000,0,1328000,53358000,1746000,65686000,28170000,6161000,52031000
173638,24006000,20912000,358000,21270000,45276000,4097000,288000,4419000,4707000,2420000,11397000,13817000,18524000,9205000,18565000,381000,0,2698000,21644000,315000,0,55065000,6698000,136000,62214000,40987000,0,0,32073000,31493000,580000,21066000,-2000,21644000,7198000,0,0,0,0,0,1680000,,344000,,193000,9415000,0,15142000,0,5189000,1611000,0,446000,95000,0,22483000,31898000,144000,31000,0,0,175000,32073000,15639000,8461000,452000,54000,235000,118000,2979000,1462000,5072000,2269000,3923000,1385000,1316000,1411000,175000,,,,,466000,0,31493000,13924000,5850000,2373000,1895000,108000,7343000,1,434000,8117000,8867000,3792000,1,32000,1069000,327000,305000,2761000,807000,1147000,0,5000,275000,4995000,3426000,253000,3679000,1316000,2761000,2761000,0,225000,225000,0,693000,440000,253000,0,0,0,0,0,0,0,0,0,1,1163000,1269000,106000,169000,0,-63000,0,916000,32365000,1104000,36100000,18552000,2708000,31448000
173708,20422000,35221000,2631000,37852000,58274000,5537000,555000,5077000,5632000,7736000,17959000,25695000,31327000,16337000,29402000,647000,0,-13902000,16147000,2631000,0,85163000,16933000,0,104727000,66875000,0,0,47312000,50616000,-3304000,19449000,2000,16147000,10670000,0,0,0,0,0,1075000,,527000,,1375000,13647000,0,22845000,0,8615000,2012000,0,76000,117000,0,33665000,47312000,0,0,0,0,0,47312000,23573000,13726000,0,0,0,0,6044000,2766000,9561000,4676000,7282000,2769000,2700000,1190000,221000,,,,,266000,0,50616000,24158000,8788000,4503000,2789000,279000,10099000,1,213000,13133000,15632000,5028000,1,53000,1787000,546000,509000,4779000,942000,1965000,0,59000,615000,8360000,5463000,197000,5660000,2700000,4779000,4779000,0,207000,207000,0,674000,477000,197000,0,0,0,0,0,0,0,0,0,1,1328000,1676000,348000,43000,332000,-27000,0,-3036000,48021000,-2480000,47211000,14734000,8291000,51057000
173735,9624000,21058000,1052000,22110000,31734000,2106000,296000,2461000,2757000,3167000,5902000,9069000,11826000,5734000,18671000,638000,0,-3029000,16280000,1038000,0,46380000,3803000,0,51221000,29125000,0,0,16919000,17187000,-268000,16576000,-28000,16280000,4366000,0,0,0,0,0,830000,,52000,,135000,5383000,0,6693000,0,3070000,961000,0,121000,75000,0,10920000,16303000,616000,0,0,0,616000,16919000,8099000,4412000,0,0,28000,6000,1711000,679000,2532000,1326000,3065000,1305000,756000,1080000,175000,,,,,-84000,0,17187000,7903000,2498000,1084000,1721000,143000,3838000,1,-106000,4239000,5511000,1899000,1,22000,730000,223000,207000,1342000,490000,556000,0,0,23000,2411000,1572000,83000,1655000,756000,1342000,1342000,0,76000,76000,0,237000,154000,83000,0,0,0,0,0,0,0,0,0,1,1182000,1446000,264000,15000,297000,-48000,0,-970000,16474000,-118000,26732000,6497000,3463000,17444000
173799,26312000,35474000,373000,35847000,62159000,3143000,424000,4281000,4705000,2314000,11048000,13362000,18067000,10274000,32976000,541000,0,3444000,36961000,373000,0,66673000,2165000,719000,69930000,34083000,0,0,36814000,37844000,-1030000,37995000,-4000,36961000,9905000,0,0,0,0,0,1608000,,6000,,43000,11562000,0,16164000,0,7121000,1547000,0,279000,112000,0,25223000,36785000,29000,0,0,0,29000,36814000,15687000,9329000,0,0,33000,19000,5088000,2560000,6257000,3357000,5596000,2386000,2464000,2306000,309000,,,,,413000,0,37844000,17960000,6990000,2432000,2316000,114000,8032000,1,371000,7181000,9706000,2739000,1,42000,1419000,434000,404000,3944000,1365000,1584000,0,203000,93000,7189000,4461000,264000,4725000,2464000,3944000,3944000,0,140000,140000,0,641000,377000,264000,0,0,0,0,0,0,0,0,0,1,2220000,2716000,496000,25000,541000,-70000,0,-607000,37156000,-102000,56255000,21112000,2738000,37763000
173805,12522000,16153000,55000,16208000,28730000,1635000,304000,2544000,2848000,2103000,4904000,7007000,9855000,4586000,13841000,1139000,0,944000,15924000,38000,0,27171000,596000,4514000,32319000,16128000,0,0,14293000,13204000,1089000,14840000,-5000,15924000,2504000,0,0,0,0,0,979000,,20000,,174000,3677000,0,5727000,0,3005000,463000,0,1134000,46000,0,10375000,14052000,241000,0,0,0,241000,14293000,5225000,3076000,22000,6000,70000,22000,1047000,448000,2834000,1473000,1650000,615000,877000,1375000,239000,,,,,104000,0,13204000,5879000,2354000,863000,919000,87000,3102000,1,88000,3475000,4440000,1498000,1,14000,480000,146000,137000,1249000,441000,490000,0,206000,43000,2429000,1407000,145000,1552000,877000,1249000,1249000,0,84000,84000,0,219000,74000,145000,0,0,0,0,0,0,0,0,0,1,3048000,3424000,376000,389000,619000,-632000,0,280000,15480000,1160000,26663000,11128000,2407000,15200000
173911,16892000,29231000,236000,29467000,46359000,3601000,437000,4048000,4485000,5960000,11517000,17477000,21962000,9397000,23065000,640000,0,-5104000,18601000,236000,0,69282000,5332000,305000,75155000,45688000,0,0,38556000,38990000,-434000,19034000,1000,18601000,8422000,0,0,0,0,0,1128000,,108000,,265000,9923000,0,15844000,0,9529000,2424000,0,247000,122000,75000,28241000,38164000,392000,0,0,0,392000,38556000,18316000,10279000,0,0,24000,0,4533000,2299000,5661000,2884000,6066000,2831000,2259000,1978000,430000,,,,,153000,0,38990000,18723000,6867000,2329000,2210000,266000,8595000,1,114000,8119000,8984000,3222000,1,39000,1328000,406000,379000,4060000,1225000,1591000,0,0,529000,7405000,4909000,237000,5146000,2259000,4060000,4060000,0,114000,114000,0,972000,735000,237000,0,0,0,0,0,0,0,0,0,1,2125000,2284000,159000,10000,179000,-30000,0,-420000,39330000,351000,37657000,13686000,6397000,39749000
173920,153128000,230010000,2825000,232835000,385963000,10771000,8580000,29741000,38321000,92633000,46007000,138640000,176961000,42164000,145796000,22351000,0,9462000,177609000,905000,0,451274000,35731000,1066000,488976000,258061000,0,0,258671000,258420000,251000,177224000,134000,177609000,106142000,0,0,0,0,0,34187000,0,3830000,0,2015000,146174000,0,65922000,0,31566000,11407000,0,1516000,619000,0,111030000,257204000,1396000,71000,0,0,1467000,258671000,108710000,62336000,2262000,1234000,3017000,1319000,33156000,16811000,33346000,16802000,26947000,10800000,16973000,33318000,8154000,0,0,0,0,691000,0,258420000,117456000,39483000,15750000,16956000,3483000,65292000,1,486000,23037000,39683000,8656000,1,205000,6624000,2022000,1886000,13692000,5618000,9211000,0,199000,14332000,43052000,25628000,451000,26079000,16973000,13692000,13692000,0,1076000,1076000,0,9211000,9211000,0,0,0,0,208000,208000,0,1892000,1441000,451000,1,55201000,74284000,19083000,4731000,16981000,-2629000,0,-322000,267304000,1076000,237357000,125797000,101213000,267626000
173993,6671000,10534000,168000,10702000,17373000,2399000,233000,1443000,1676000,1763000,5739000,7502000,9178000,5277000,8672000,288000,0,-3643000,5317000,165000,0,26814000,1228000,40000,28247000,17548000,0,0,12080000,12652000,-572000,5890000,-1000,5317000,2049000,0,0,0,0,0,330000,,51000,,98000,2528000,0,5602000,0,3391000,458000,0,1000,60000,0,9512000,12040000,40000,0,0,0,40000,12080000,5155000,2986000,17000,8000,129000,32000,864000,335000,3175000,1667000,1894000,707000,880000,164000,36000,,,,,374000,0,12652000,5771000,2530000,1133000,877000,74000,2267000,1,362000,4442000,5104000,2271000,1,12000,449000,137000,128000,1414000,516000,484000,0,0,60000,2474000,1534000,60000,1594000,880000,1414000,1414000,0,146000,120000,26000,34000,0,34000,0,0,0,0,0,0,0,0,0,1,828000,1043000,215000,205000,162000,-152000,0,-200000,12288000,55000,14212000,4906000,1996000,12488000
174020,56269000,83880000,4789000,88669000,144938000,8253000,2705000,13282000,15987000,34661000,23979000,58640000,74627000,20257000,56224000,6329000,0,-4246000,58307000,4789000,0,129442000,4038000,454000,138723000,50054000,0,0,102657000,99470000,3187000,55120000,0,58307000,29743000,0,0,0,0,0,4432000,0,356000,0,529000,35060000,0,34568000,0,24704000,6687000,0,1316000,309000,0,67584000,102644000,13000,0,0,0,13000,102657000,33006000,22993000,1362000,598000,10000,3000,26458000,14948000,7868000,4479000,17348000,7847000,6144000,5859000,219000,0,0,0,0,1415000,0,99470000,51087000,18135000,5654000,4105000,1231000,19258000,1,1327000,14966000,19293000,7399000,1,88000,2997000,915000,854000,14118000,3062000,5842000,0,835000,2693000,26550000,20406000,0,20406000,6144000,14118000,14118000,0,368000,368000,0,5842000,5842000,0,0,0,0,78000,78000,0,0,0,0,1,6185000,8485000,2300000,653000,1739000,-92000,0,5266000,104434000,7042000,91875000,37300000,37366000,99168000
174066,1321312699,2354716738,3262556408,5617273146,6938585845,62863973,255752171,564701462,820453633,1275646693,342319669,1617966362,2438419995,466461491,1358693492,1524512767,247431306,965930767,4096568332,223979381,423811787,4204998075,1037698348,57050168,5947537759,3249308190,24073404,149176204,4176429340,3269006460,907422880,3183605624,5539828,4096568332,665957332,482902524,68400148,458798854,12092837,446706017,343734419,0,146902550,0,761852,2167457679,18572379,596386472,0,91185157,121673528,106891058,189107896,760215408,13018932,1897050830,4064508509,59712266,18682629,1729151,31796785,111920831,4176429340,753802178,457654509,882996737,378225059,320466861,126855108,436046624,247859675,126300798,66671901,250249609,143392137,58734045,375449996,72134882,0,0,0,0,64959612,0,3269006460,1492793271,539006587,205456323,194774101,44958262,792017916,1,32783128,193914005,460939856,51635335,1,7589295,54110744,258380,10724257,28881486,44385770,44255491,155,70807135,147987372,336317409,268569304,9014060,277583364,58734045,28597348,28597348,0,27258879,27258879,0,43290901,43290901,0,0,0,0,60552237,51538177,9014060,117883999,117883999,0,1,3699522229,5155556365,1456034136,107954249,1483614862,-121607508,-13927467,160749769,4369509449,1846972158,6331072902,6528796144,1581123002,4232529054
174075,4088740,42543753,6910862,49454615,53543355,0,0,3344393,3344393,0,501056,501056,3845449,0,43249770,5675726,994624,-222214,49697906,691256,9958723,75338163,7698512,3952,93690606,50440836,0,0,38397361,35509530,2887831,46810075,0,49697906,10909415,218237,69813,347000,10197,336803,2265068,0,169177,0,1483,13980193,0,12888382,0,4192834,1881381,30036,961992,477010,181572,20613207,34593400,0,0,0,3803961,3803961,38397361,12064231,7129498,561658,16005,912085,516376,3132570,1448396,3544034,1654298,2521704,1098758,665730,8682443,2335307,0,0,0,0,3425075,0,35509530,14198638,5184605,5482077,2312864,0,8331346,2,,,,,2,,,,,2438943,712750,1811795,0,1111617,2908606,8983711,7214525,1103456,8317981,665730,2430241,2430241,0,707240,707240,0,1790632,1790632,0,0,0,0,921508,921508,0,2468360,1364904,1103456,1,18183254,24473135,6289881,152948,7073019,-931043,-5043,2386130,34503300,2887832,46810075,5453512,0,35509529
174136,52360000,67519000,18099000,85618000,137978000,5463000,2510000,7696000,10206000,11662000,19294000,30956000,41162000,18199000,72837000,2916000,0,8327000,84080000,18099000,0,180539000,4240000,2370000,205248000,119630000,0,0,68779000,65706000,3073000,81753000,-746000,84080000,11835000,0,0,0,0,0,2340000,,19000,,251000,14445000,0,27692000,0,22740000,3109000,0,154000,265000,0,53960000,68405000,362000,12000,0,0,374000,68779000,27104000,15223000,0,0,106000,64000,9184000,4200000,11466000,5800000,10021000,3197000,5001000,2608000,731000,,,,,216000,0,65706000,29215000,10791000,6524000,5365000,494000,13317000,1,144000,12218000,17307000,4694000,1,72000,2398000,733000,683000,10448000,2485000,3018000,0,0,129000,16080000,10669000,410000,11079000,5001000,10448000,10448000,0,215000,215000,0,416000,6000,410000,0,0,0,0,0,0,0,0,0,1,2815000,4283000,1468000,958000,548000,-38000,0,3629000,69763000,4763000,113986000,43307000,14172000,66134000
174233,31907983,179211850,202976446,382188296,414096279,0,0,25501013,25501013,0,7260079,7260079,32761092,0,205380604,63380028,68734793,43839762,381335187,6451616,23606891,359578918,79718987,5675544,475031956,269651353,0,0,236462144,220290121,16172023,365152948,10216,381335187,82231338,6855162,4104325,2191923,57206,2134717,21796758,0,3156400,0,34423,120370329,0,54886854,0,23006178,12359566,53670,5876552,1784260,13191,97980271,218350600,0,54087,516846,17540611,18111544,236462144,73495072,46370005,23664959,10346407,5039147,2507822,26450709,10864263,16250876,8391273,12340262,7876295,4890387,37981526,9508184,0,0,0,0,20177183,0,220290121,95864249,37670758,22353194,12044752,0,52357168,2,,,,,2,,,,,7901713,6436965,11994788,0,4360914,13204523,43898903,36863395,2145121,39008516,4890387,7879204,7879204,0,6159571,6159571,0,11442843,11442843,0,0,0,0,4068773,4068773,0,9458125,7313004,2145121,1,188405433,283664079,95258646,18456326,80418752,-3185194,-431238,22341017,223012937,16172023,365163164,107219791,0,220290121
174251,8808954,43633214,9174285,52807499,61616453,0,0,5390626,5390626,0,798549,798549,6189175,0,44978720,8867284,2096131,-514857,55427278,326538,13029217,100310156,8406416,902346,122974673,77995952,0,0,48529847,47235418,1294429,54089656,43193,55427278,5875886,1138008,164691,4886,0,4886,4445156,0,48177,0,3595,11680399,0,24394575,0,4634890,2215103,65000,1268038,333053,278685,33189344,44869743,0,0,3660104,0,3660104,48529847,15006218,8410673,825360,302437,1156556,754623,5177182,1782839,5675374,2742783,3237331,1943876,1966212,10085605,2352430,0,0,0,0,4105580,0,47235418,18289661,6682046,5733116,3011114,0,13519481,2,,,,,2,,,,,1821152,1506562,2166706,0,874669,3189593,9558682,6011444,1581026,7592470,1966212,1809754,1809754,0,1386727,1386727,0,2100936,2100936,0,0,0,0,646789,646789,0,1648264,67238,1581026,1,16667271,23591554,6924283,753758,6993350,-622132,-200693,1731839,44929525,1294429,54132850,8352427,0,47235418
174358,65465000,94715000,8928000,103643000,169108000,5598000,3700000,12003000,15703000,35651000,22252000,57903000,73606000,19989000,69657000,25557000,0,-14103000,81111000,6999000,0,219728000,7732000,547000,235006000,133292000,0,0,100086000,97343000,2743000,78364000,4000,81111000,30599000,0,0,0,0,0,13814000,0,1043000,0,1328000,46784000,0,31465000,0,14448000,3841000,0,2972000,539000,8000,53273000,100057000,29000,0,0,0,29000,100086000,40295000,23253000,167000,65000,415000,210000,14617000,7277000,14306000,7344000,8712000,3591000,3119000,15359000,3342000,0,0,0,0,353000,0,97343000,45082000,16105000,7447000,7873000,1283000,19553000,1,264000,12287000,18923000,4707000,1,89000,2966000,906000,845000,5798000,2456000,3407000,0,3207000,2041000,16909000,13372000,418000,13790000,3119000,5798000,5798000,0,635000,635000,0,3407000,3407000,0,0,0,0,3207000,3207000,0,743000,325000,418000,1,29787000,36064000,6277000,491000,6584000,-798000,0,4038000,104829000,14026000,151476000,70469000,41532000,100791000
174376,40490000,54470000,1545000,56015000,96505000,4621000,969000,5819000,6788000,7832000,15564000,23396000,30184000,14498000,47324000,1218000,0,7902000,56444000,641000,0,101256000,2486000,1486000,105869000,50758000,596000,0,51106000,51759000,-653000,57094000,3000,56444000,12747000,0,0,0,0,0,2225000,,52000,,138000,15162000,0,22070000,0,10863000,2004000,0,56000,281000,0,35274000,50436000,670000,0,0,0,670000,51106000,22112000,13240000,0,0,0,0,8695000,4044000,8546000,4757000,6998000,2396000,2422000,2588000,211000,,,,,398000,0,51759000,24648000,9262000,3858000,3540000,311000,10140000,1,343000,10269000,13835000,4092000,1,55000,1858000,567000,529000,6216000,1680000,2050000,0,8000,271000,10225000,7444000,359000,7803000,2422000,6216000,6216000,0,170000,170000,0,1417000,1058000,359000,0,0,0,0,0,0,0,0,0,1,1124000,1328000,204000,38000,230000,-64000,0,-979000,50911000,-38000,79882000,31479000,8801000,51890000
