UNITID,EFFYDLEV,EFYDETOT,EFYDEEXC,EFYDESOM,EFYDENON
449658,2,127,,,127
449676,2,436,,,436
449685,2,932,,,932
449700,2,976,,,976
449728,2,300,0,279,21
449764,2,307,64,243,0
449773,2,492,34,458,0
449782,2,97,,,97
449807,2,81,,,81
449816,2,1060,,,1060
449834,2,2,,,2
449861,2,345,0,345,0
449870,2,89,,,89
449889,2,159,159,,
449898,2,818,264,302,252
449904,2,304,,,304
449959,2,305,,,305
449968,2,399,,,399
449977,2,261,,,261
449986,2,457,,,457
449995,2,199,,,199
450021,2,188,,,188
450058,2,1234,0,924,310
450067,2,849,0,569,280
450119,2,57,,,57
450128,2,989,393,0,596
450298,2,387,387,0,0
450377,2,1842,1834,8,0
450395,2,232,,,232
450401,2,757,53,94,610
450571,2,882,556,293,33
450599,2,121,,,121
450605,2,86,,,86
450614,2,185,,,185
450632,2,131,0,33,98
450641,2,384,,,384
450650,2,409,,,409
450696,2,642,0,357,285
450702,2,243,0,192,51
450711,2,105,,,105
450720,2,1284,,,1284
450933,2,22391,22391,,
450951,2,250,,,250
450960,2,854,0,0,854
450988,2,344,,,344
451042,2,41,,,41
451051,2,179,,,179
451097,2,201,,,201
451103,2,1302,,,1302
451121,2,158,,,158
451149,2,1446,,,1446
451158,2,1177,,,1177
451167,2,238,,,238
451194,2,51,,,51
451228,2,397,365,2,30
451237,2,249,,,249
451255,2,112,,,112
451264,2,161,,,161
451282,2,214,,,214
451291,2,21,0,21,0
451307,2,84,,,84
451316,2,98,,,98
451334,2,430,,,430
451343,2,143,,,143
451352,2,589,49,0,540
451370,2,116,,,116
451398,2,247,,,247
451404,2,474,,,474
451413,2,963,,,963
451459,2,188,,,188
451468,2,642,0,426,216
451477,2,3954,3843,1,110
451495,2,471,471,0,0
451501,2,394,0,0,394
451529,2,90,,,90
451547,2,29,,,29
451556,2,2917,68,2849,0
451565,2,347,,,347
451574,2,247,,,247
451583,2,1416,,,1416
451626,2,130,,,130
451714,2,523,,,523
451741,2,187,,,187
451750,2,1682,0,939,743
451820,2,184,,,184
451857,2,159,0,159,0
451866,2,560,0,560,0
451918,2,232,0,7,225
451927,2,406,47,0,359
452009,2,98,,,98
452072,2,60,0,16,44
452081,2,1639,1470,86,83
452106,2,73,,,73
452124,2,681,0,603,78
452373,2,499,14,485,0
452771,2,29,,,29
452780,2,29,,,29
452887,2,136,,,136
452948,2,1112,0,1112,0
453163,2,4405,4385,20,0
453215,2,793,789,4,0
453297,2,38,,,38
453756,2,321,0,321,0
453792,2,214,,,214
454184,2,518,118,233,167
454227,2,23129,19906,3164,59
454236,2,894,130,757,7
454245,2,1125,147,974,4
454458,2,18,0,18,0
454537,2,115,,,115
454546,2,299,,,299
454555,2,417,,,417
454582,2,201,201,,
454607,2,506,,,506
454616,2,152,10,118,24
454652,2,208,,,208
454689,2,4,4,,
454698,2,751,,,751
454722,2,47,,,47
454759,2,58,,,58
454768,2,397,,,397
454777,2,344,0,0,344
454786,2,1033,457,576,0
454795,2,362,0,313,49
454801,2,230,,,230
454810,2,14578,14135,0,443
454829,2,8564,7737,827,0
454856,2,1363,343,923,97
454865,2,1597,330,1020,247
454874,2,78,,,78
454917,2,1298,,,1298
454926,2,432,,,432
454935,2,90,,,90
454944,2,349,,,349
454953,2,68,,,68
454962,2,101,,,101
454971,2,340,,,340
454980,2,211,,,211
454999,2,206,,,206
455008,2,317,,,317
455026,2,132,,,132
455062,2,104,,,104
455071,2,177,,,177
455080,2,429,,,429
455105,2,115,,,115
455114,2,20918,3229,4406,13283
455141,2,351,0,342,9
455187,2,701,,,701
455196,2,4751,20,1899,2832
455202,2,655,,,655
455211,2,592,,,592
455220,2,70,,,70
455257,2,411,,,411
455275,2,411,0,393,18
455284,2,365,,,365
455327,2,94,,,94
455336,2,274,0,184,90
455354,2,486,,,486
455381,2,325,,,325
455460,2,216,,,216
455479,2,995,0,817,178
455488,2,418,,,418
455512,2,5636,2561,973,2102
455628,2,812,0,410,402
455664,2,434,371,63,0
455707,2,86,,,86
455725,2,1298,,,1298
455734,2,375,,,375
455761,2,650,,,650
455770,2,126,0,1,125
455798,2,173,,,173
455831,2,405,,,405
455859,2,449,,,449
455868,2,528,90,240,198
455877,2,178,,,178
455886,2,249,,,249
455895,2,617,,,617
455901,2,271,,,271
455910,2,90,,,90
455929,2,100,,,100
455965,2,219,,,219
455974,2,252,0,13,239
455983,2,390,65,280,45
456001,2,106,,,106
456029,2,334,,,334
456038,2,710,0,94,616
456065,2,218,,,218
456074,2,226,,,226
456135,2,143,,,143
456153,2,106,0,70,36
456205,2,370,0,224,146
456214,2,679,0,4,675
456287,2,199,,,199
456454,2,663,0,343,320
456481,2,71,71,0,0
456490,2,166,68,76,22
456506,2,172,0,124,48
456515,2,74,0,27,47
456551,2,104,,,104
456579,2,456,0,39,417
456588,2,87,,,87
456597,2,403,,,403
456621,2,423,422,1,0
456825,2,189,,,189
456852,2,564,0,97,467
456922,2,484,,,484
456931,2,531,0,0,531
456959,2,676,23,484,169
456968,2,1706,,,1706
456977,2,118,26,19,73
457031,2,97,,,97
457077,2,654,,,654
457086,2,241,0,4,237
457101,2,512,0,218,294
457110,2,645,0,322,323
457129,2,1453,276,1166,11
457192,2,54,,,54
457208,2,263,,,263
457226,2,46,26,3,17
457253,2,269,,,269
457299,2,479,0,100,379
457314,2,175,,,175
457323,2,598,,,598
457332,2,68,,,68
457341,2,227,,,227
457350,2,67,0,66,1
457378,2,310,,,310
457387,2,485,7,0,478
457396,2,278,,,278
457402,2,259,220,39,0
457411,2,496,,,496
457420,2,308,,,308
457439,2,137,,,137
457448,2,132,,,132
457466,2,64,,,64
457475,2,155,,,155
457484,2,140,25,84,31
457493,2,109,,,109
457527,2,367,0,57,310
457536,2,1013,55,849,109
457545,2,148,,,148
457554,2,44,,,44
457563,2,375,0,103,272
457572,2,202,,,202
457581,2,318,,,318
457606,2,182,,,182
457615,2,45,,,45
457624,2,37,,,37
457633,2,421,,,421
457642,2,121,,,121
457679,2,33,,,33
457697,2,216,216,,
457749,2,175,,,175
457767,2,260,,,260
457776,2,223,,,223
457785,2,162,,,162
457794,2,165,,,165
457800,2,1098,,,1098
457819,2,1163,20,0,1143
457837,2,309,,,309
457855,2,84,,,84
457873,2,190,,,190
457916,2,174,,,174
457925,2,12,,,12
457943,2,72,,,72
457952,2,341,,,341
457989,2,50,,,50
457998,2,95,,,95
458007,2,88,,,88
458034,2,101,,,101
458043,2,179,,,179
458061,2,84,5,60,19
458070,2,523,,,523
458098,2,183,,,183
458104,2,328,,,328
458113,2,114,93,21,0
458122,2,52,0,0,52
458131,2,196,,,196
458140,2,66,,,66
458168,2,111,,,111
458210,2,4185,766,2601,818
458229,2,3478,765,2241,472
458274,2,323,,,323
458405,2,492,0,246,246
458423,2,127,,,127
458441,2,516,0,232,284
458496,2,180,,,180
458681,2,445,0,359,86
458803,2,281,,,281
458812,2,158,,,158
458821,2,93,,,93
458830,2,372,,,372
458858,2,357,,,357
458867,2,323,,,323
458885,2,536,533,3,0
458919,2,6728,6698,30,0
458955,2,578,576,2,0
458964,2,2533,2524,9,0
458973,2,3339,3333,6,0
458982,2,385,,,385
459019,2,136,,,136
459046,2,103,,,103
459055,2,100,,,100
459064,2,118,,,118
459116,2,139,,,139
459170,2,593,,,593
459189,2,221,,,221
459198,2,439,,,439
459204,2,7130,914,6216,0
459213,2,3866,235,3631,0
459231,2,387,,,387
459259,2,534,181,141,212
459268,2,439,139,155,145
459277,2,575,,,575
459286,2,377,,,377
459295,2,125,,,125
459301,2,179,,,179
459310,2,119,,,119
459329,2,463,,,463
459347,2,167,,,167
459374,2,298,,,298
459392,2,264,,,264
459408,2,57,,,57
459417,2,80,,,80
459426,2,253,,,253
459499,2,46,,,46
459514,2,180,0,92,88
459523,2,64,,,64
459532,2,127,,,127
459541,2,46,,,46
459550,2,215,,,215
459578,2,180,,,180
459727,2,600,596,0,4
459824,2,67,67,0,0
459842,2,1007,216,682,109
459851,2,612,165,378,69
459949,2,7477,2350,3582,1545
459958,2,496,,,496
459967,2,1051,0,1051,0
459985,2,920,0,920,0
459994,2,11774,11716,58,0
460011,2,306,,,306
460020,2,670,0,529,141
460093,2,81,0,41,40
460109,2,189,0,98,91
460118,2,157,0,62,95
460127,2,137,0,78,59
460136,2,1499,0,48,1451
460145,2,381,0,373,8
460172,2,997,,,997
460181,2,1017,0,921,96
460190,2,513,0,513,0
460206,2,819,0,819,0
460349,2,2281,2281,,
460376,2,8,,,8
460385,2,65,,,65
460394,2,12781,7844,2739,2198
460464,2,13726,8468,3331,1927
460482,2,374,,,374
460525,2,154,,,154
460534,2,597,,,597
460543,2,2591,,,2591
460677,2,626,0,626,0
460701,2,379,,,379
460756,2,746,203,543,0
460765,2,59,,,59
460808,2,28,,,28
460817,2,363,0,179,184
460826,2,910,0,271,639
460835,2,539,0,237,302
460862,2,305,,,305
460871,2,950,133,805,12
460914,2,607,,,607
460932,2,94,,,94
460969,2,263,,,263
460978,2,514,,,514
460987,2,191,,,191
460996,2,291,,,291
461014,2,2085,0,1220,865
461023,2,721,721,,
461032,2,154,55,82,17
461087,2,1091,,,1091
461111,2,59,,,59
461148,2,1635,0,967,668
461175,2,398,,,398
461193,2,384,,,384
461218,2,997,765,0,232
461245,2,181,,,181
461254,2,36,,,36
461263,2,176,,,176
461272,2,134,,,134
461281,2,122,0,122,0
461306,2,204,,,204
461315,2,134,16,44,74
461324,2,1210,36,736,438
461333,2,33,,,33
461342,2,231,,,231
461379,2,50,,,50
461388,2,92,,,92
461412,2,228,,,228
461421,2,327,,,327
461430,2,1056,,,1056
461494,2,272,,,272
461500,2,51,,,51
461528,2,246,188,46,12
461537,2,44,,,44
461555,2,145,,,145
461573,2,244,,,244
461582,2,275,,,275
461591,2,179,,,179
461607,2,127,,,127
461625,2,53,,,53
461643,2,20,,,20
461652,2,131,,,131
461689,2,590,0,48,542
461704,2,360,,,360
461713,2,88,,,88
461722,2,79,,,79
461740,2,65,,,65
461759,2,173,0,112,61
461768,2,455,,,455
461786,2,40,,,40
461795,2,477,13,315,149
461810,2,38,,,38
461829,2,205,0,0,205
461838,2,510,,,510
461847,2,98,,,98
461856,2,257,5,156,96
461865,2,141,,,141
461874,2,146,,,146
461883,2,63,,,63
461892,2,206,,,206
461908,2,147,,,147
461917,2,264,,,264
461926,2,251,,,251
461944,2,100,,,100
461953,2,87,,,87
461962,2,263,,,263
461999,2,263,,,263
462008,2,396,,,396
462017,2,181,,,181
462035,2,741,,,741
462053,2,116,89,0,27
462062,2,184,0,125,59
462071,2,234,,,234
462336,2,157,,,157
462345,2,31,,,31
462354,2,350,,,350
463056,2,1714,29,968,717
464226,2,922,31,857,34
466921,2,565,91,471,3
466930,2,2733,329,2388,16
467094,2,303,,,303
467368,2,130,0,107,23
467863,2,338,,,338
467872,2,402,,,402
467906,2,230,,,230
468246,2,198,,,198
468255,2,37,,,37
468291,2,132,0,5,127
468769,2,304,,,304
468848,2,1424,,,1424
468893,2,203,,,203
468909,2,1759,,,1759
468963,2,823,,,823
469416,2,456,,,456
469610,2,111,,,111
469629,2,266,0,162,104
469911,2,325,,,325
469957,2,184,0,144,40
470038,2,2058,,,2058
470047,2,65,,,65
470296,2,35,,,35
470393,2,234,,,234
474863,2,2843,2843,,
474915,2,915,0,915,0
474924,2,342,0,342,0
475015,2,271,,,271
475024,2,430,0,237,193
475033,2,372,0,372,0
475060,2,379,0,230,149
475121,2,8421,8421,,
475176,2,1034,0,222,812
475200,2,264,68,121,75
475273,2,516,258,235,23
475282,2,131,,,131
475325,2,327,,,327
475398,2,122,122,,
475404,2,248,0,230,18
475413,2,86,,,86
475422,2,141,,,141
475431,2,171,,,171
475468,2,511,,,511
475477,2,238,0,106,132
475486,2,488,,,488
475547,2,188,,,188
475556,2,217,,,217
475565,2,996,267,700,29
475574,2,55,,,55
475608,2,157,0,55,102
475635,2,32,,,32
475653,2,45,,,45
475662,2,83,,,83
475705,2,47,0,0,47
475714,2,810,35,54,721
475723,2,981,,,981
475732,2,1951,256,1678,17
475741,2,331,58,273,0
475839,2,455,455,,
476063,2,466,,,466
476179,2,284,,,284
476230,2,59,0,32,27
476294,2,207,,,207
476355,2,59,,,59
476489,2,140,,,140
476498,2,254,,,254
476513,2,85,,,85
476540,2,223,,,223
476559,2,223,,,223
476568,2,28,,,28
476595,2,126,,,126
476601,2,85,,,85
476610,2,71,,,71
476629,2,207,,,207
476683,2,464,,,464
476692,2,41,,,41
476708,2,210,,,210
476717,2,618,,,618
476726,2,1142,,,1142
476735,2,77,,,77
476753,2,384,,,384
476780,2,154,,,154
476799,2,553,0,553,0
476805,2,80,,,80
476814,2,571,277,0,294
476841,2,371,,,371
476850,2,108,,,108
476869,2,150,,,150
476878,2,232,,,232
476887,2,976,,,976
476896,2,270,0,35,235
476902,2,151,,,151
476939,2,987,7,961,19
476957,2,19,,,19
476975,2,10862,10862,,
476984,2,307,,,307
476993,2,373,,,373
477002,2,99,,,99
477039,2,1471,310,999,162
477233,2,94,0,31,63
478582,2,288,,,288
478591,2,266,,,266
478616,2,196,,,196
478917,2,76,,,76
478953,2,305,0,64,241
479062,2,139,,,139
479424,2,511,0,197,314
479956,2,11651,11050,592,9
479965,2,220,,,220
479974,2,180,,,180
479983,2,174,,,174
479992,2,32,,,32
480000,2,99,,,99
480019,2,2246,,,2246
480028,2,282,0,282,0
480037,2,3118,2857,17,244
480073,2,499,114,230,155
480091,2,15026,15026,,
480125,2,701,,,701
480161,2,31,,,31
480198,2,243,102,102,39
480204,2,648,0,2,646
480310,2,143,,,143
480347,2,51,,,51
480471,2,1226,,,1226
480523,2,182,0,26,156
480532,2,57,0,33,24
480550,2,77,0,34,43
480569,2,1797,1797,,
480657,2,1144,604,462,78
480727,2,61,,,61
480781,2,110,61,49,0
480824,2,815,0,40,775
480833,2,1195,0,138,1057
480842,2,54,,,54
480851,2,153,0,142,11
480879,2,78,,,78
480888,2,430,,,430
480903,2,1199,,,1199
480912,2,9,,,9
480921,2,135,,,135
480930,2,135,,,135
480967,2,354,75,117,162
480976,2,95,,,95
480985,2,402,402,,
480994,2,245,,,245
481003,2,422,1,0,421
481021,2,64,,,64
481049,2,29,,,29
481058,2,101,37,63,1
481085,2,345,,,345
481100,2,237,,,237
481128,2,180,,,180
481137,2,89,,,89
481146,2,303,,,303
481155,2,336,,,336
481182,2,36,,,36
481191,2,220,,,220
481207,2,136,133,0,3
481225,2,18,0,16,2
481243,2,433,,,433
481252,2,84,,,84
481289,2,127,,,127
481298,2,89,,,89
481313,2,193,,,193
481322,2,58,,,58
481331,2,163,,,163
481340,2,52,,,52
481368,2,92,,,92
481386,2,431,,,431
481401,2,301,228,26,47
481410,2,90,,,90
481429,2,194,,,194
481438,2,78,,,78
481447,2,49,,,49
481456,2,35,,,35
481465,2,155,,,155
481474,2,291,,,291
481483,2,381,,,381
481517,2,137,,,137
481526,2,266,,,266
481571,2,6,,,6
481678,2,123,,,123
481720,2,63,24,23,16
481739,2,103,,,103
481748,2,207,,,207
481775,2,391,0,49,342
481845,2,138,,,138
481863,2,120,0,69,51
481890,2,151,0,63,88
481906,2,115,0,84,31
481960,2,358,,,358
482015,2,1507,0,1507,0
482060,2,413,,,413
482097,2,708,,,708
482149,2,6162,465,4774,923
482158,2,9293,3797,3887,1609
482167,2,383,,,383
482176,2,416,,,416
482185,2,167,,,167
482194,2,144,,,144
482200,2,147,,,147
482228,2,202,202,,
482246,2,84,,,84
482255,2,493,,,493
482291,2,2236,,,2236
482413,2,1141,716,425,0
482422,2,140,95,45,0
482431,2,2257,1429,825,3
482440,2,70,58,12,0
482459,2,632,570,62,0
482468,2,1310,1059,228,23
482477,2,32493,31005,1317,171
482538,2,30,23,7,0
482547,2,36,17,19,0
482556,2,171,128,43,0
482565,2,24,16,8,0
482574,2,541,509,32,0
482608,2,98,86,12,0
482617,2,20,16,4,0
482635,2,241,145,95,1
482653,2,138,82,56,0
482680,2,21134,3512,11019,6603
482699,2,2308,732,1296,280
482705,2,6235,1611,3525,1099
482936,2,1553,0,69,1484
482963,2,513,0,458,55
482981,2,263,,,263
482990,2,579,,,579
483009,2,417,,,417
483018,2,154,0,87,67
483036,2,2254,1200,680,374
483045,2,12890,4403,1979,6508
483054,2,156,,,156
483106,2,324,,,324
483124,2,62985,62985,,
483212,2,5421,2207,1477,1737
483221,2,85,,,85
483230,2,299,,,299
483258,2,70,,,70
483276,2,118,,,118
483328,2,171,,,171
483337,2,288,,,288
483346,2,146,,,146
483355,2,299,,,299
483364,2,195,,,195
483373,2,176,3,0,173
483382,2,433,,,433
483425,2,65,,,65
483470,2,96,,,96
483504,2,930,,,930
483513,2,56,,,56
483559,2,73,,,73
483577,2,64,,,64
483595,2,5133,4097,193,843
483647,2,160,,,160
483708,2,847,,,847
483726,2,49,,,49
483735,2,79,,,79
483744,2,67,0,4,63
483753,2,65,,,65
483799,2,62,,,62
483814,2,812,,,812
483823,2,1241,,,1241
483841,2,117,,,117
483850,2,10,,,10
483869,2,183,0,183,0
483878,2,361,,,361
483887,2,66,,,66
483896,2,457,,,457
483911,2,28,,,28
483920,2,337,,,337
483948,2,77,,,77
483957,2,90,,,90
484002,2,2375,0,669,1706
484011,2,205,,,205
484020,2,71,,,71
484039,2,213,,,213
484048,2,28,,,28
484057,2,527,,,527
484066,2,1048,0,940,108
484075,2,77,,,77
484084,2,102,,,102
484093,2,215,,,215
484109,2,165,,,165
484127,2,151,,,151
484136,2,46,,,46
484163,2,265,,,265
484172,2,87,,,87
484190,2,45,,,45
484206,2,387,0,387,0
484233,2,381,,,381
484330,2,75,0,35,40
484349,2,128,0,70,58
484358,2,105,0,68,37
484367,2,544,0,544,0
484376,2,824,0,824,0
484394,2,259,,,259
484473,2,6317,6317,,
484604,2,843,,,843
484613,2,103880,103728,80,72
484631,2,1302,470,306,526
484710,2,86,32,28,26
484756,2,148,109,27,12
484844,2,604,23,581,0
484862,2,2,,,2
484871,2,115,,,115
484899,2,393,,,393
484905,2,3933,581,2688,664
484923,2,97,,,97
484932,2,1995,445,1159,391
484950,2,185,,,185
484996,2,182,,,182
485014,2,144,,,144
485032,2,300,,,300
485111,2,11895,5574,1570,4751
485166,2,155,,,155
485236,2,169,,,169
485272,2,1411,148,913,350
485342,2,568,,,568
485360,2,35,0,35,0
485379,2,524,,,524
485388,2,627,,,627
485397,2,234,,,234
485412,2,186,,,186
485458,2,5635,1500,843,3292
485476,2,145,,,145
485485,2,235,,,235
485494,2,167,,,167
485500,2,386,,,386
485519,2,1028,1028,,
485546,2,219,219,,
485564,2,332,30,0,302
485573,2,335,0,191,144
485591,2,47,,,47
485607,2,47,,,47
485698,2,121,,,121
485704,2,21,,,21
485768,2,462,182,0,280
485801,2,140,,,140
485856,2,44,,,44
485874,2,298,,,298
485926,2,360,,,360
485953,2,65,31,34,0
485962,2,53,,,53
485999,2,235,,,235
486017,2,33,,,33
486026,2,111,,,111
486053,2,132,,,132
486105,2,16,,,16
486123,2,50,,,50
486141,2,16,,,16
486150,2,157,,,157
486169,2,121,,,121
486196,2,216,,,216
486202,2,31,,,31
486239,2,200,,,200
486248,2,355,,,355
486257,2,359,138,196,25
486284,2,328,87,201,40
486309,2,8,,,8
486345,2,301,,,301
486354,2,61,0,44,17
486372,2,182,0,0,182
486381,2,239,,,239
486390,2,134,,,134
486406,2,32,,,32
486415,2,419,,,419
486424,2,162,,,162
486442,2,100,,,100
486488,2,29,,,29
486497,2,73,,,73
486503,2,88,,,88
486512,2,471,,,471
486530,2,291,,,291
486558,2,467,,,467
486567,2,341,,,341
486576,2,429,,,429
486619,2,160,,,160
486691,2,184,,,184
486707,2,148,0,51,97
486716,2,154,0,77,77
486752,2,144,0,65,79
486770,2,222,,,222
486798,2,2240,,,2240
486813,2,964,0,0,964
486822,2,1405,90,178,1137
486840,2,44796,8050,27079,9667
486859,2,52,,,52
486877,2,14,,,14
486886,2,37,,,37
486901,2,821,21,602,198
486938,2,772,86,679,7
486947,2,753,77,672,4
486956,2,1712,165,1540,7
486965,2,270,0,0,270
486983,2,79,,,79
487010,2,300,5,196,99
487047,2,380,,,380
487065,2,115,0,39,76
487083,2,42,,,42
487092,2,1137,3,332,802
487162,2,5923,2074,1637,2212
487232,2,165,,,165
487302,2,813,0,610,203
487311,2,624,,,624
487320,2,13539,5629,5879,2031
487348,2,183,,,183
487375,2,1279,0,1279,0
487384,2,970,,,970
487393,2,1188,,,1188
487409,2,1128,,,1128
487418,2,1311,,,1311
487427,2,1119,,,1119
487436,2,1128,,,1128
487445,2,882,,,882
487454,2,949,,,949
487472,2,1303,,,1303
487481,2,2448,,,2448
487490,2,1895,,,1895
487506,2,145,,,145
487524,2,2899,693,1785,421
487533,2,206,,,206
487588,2,682,0,682,0
487597,2,2090,,,2090
487603,2,1324,670,9,645
487621,2,24,,,24
487658,2,106,,,106
487676,2,304,,,304
487746,2,43,,,43
487773,2,73,,,73
487791,2,932,,,932
487807,2,76,,,76
487816,2,24,,,24
487852,2,46,,,46
487861,2,402,0,402,0
487889,2,221,,,221
487898,2,29,,,29
487904,2,38,,,38
487922,2,88,,,88
487959,2,95,,,95
487968,2,100,,,100
487977,2,3340,3340,,
487995,2,62,,,62
488004,2,55,,,55
488013,2,233,,,233
488022,2,102,,,102
488031,2,70,70,,
488059,2,236,,,236
488068,2,137,137,,
488077,2,5728,5728,,
488101,2,114,,,114
488110,2,74,,,74
488129,2,30,,,30
488138,2,304,,,304
488147,2,186,,,186
488174,2,66,,,66
488183,2,26,,,26
488192,2,136,,,136
488217,2,243,,,243
488226,2,31,,,31
488253,2,139,39,39,61
488262,2,32,,,32
488271,2,155,,,155
488280,2,83,,,83
488299,2,81,,,81
488305,2,129,33,54,42
488314,2,85,,,85
488332,2,244,0,244,0
488350,2,109,,,109
488369,2,92,,,92
488378,2,164,,,164
488396,2,51,,,51
488411,2,183,,,183
488420,2,261,,,261
488439,2,195,,,195
488448,2,94,,,94
488563,2,21,,,21
488590,2,13,,,13
488651,2,315,,,315
488679,2,8217,7822,135,260
488721,2,1010,1010,0,0
488730,2,10272,3588,2402,4282
488749,2,155,,,155
488776,2,183,26,157,0
488785,2,283,5,218,60
488800,2,705,,,705
488837,2,408,,,408
488846,2,43843,43843,,
488891,2,347,,,347
488916,2,59,,,59
488934,2,4317,,,4317
488952,2,99,0,63,36
488961,2,108,0,77,31
488970,2,128,0,35,93
488989,2,264,,,264
488998,2,192,,,192
489122,2,83,,,83
489131,2,129,,,129
489140,2,161,,,161
489159,2,317,,,317
489201,2,12895,8574,3051,1270
489238,2,280,,,280
489247,2,92,,,92
489256,2,444,,,444
489283,2,979,0,78,901
489344,2,375,57,317,1
489353,2,683,40,622,21
489371,2,279,,,279
489779,2,50293,50070,223,0
489812,2,81,0,31,50
489830,2,105,,,105
489937,2,531,271,260,0
490018,2,48,,,48
490045,2,50,46,4,0
490054,2,1258,49,393,816
490063,2,102,0,102,0
490081,2,78,78,0,0
490090,2,51,,,51
490115,2,72,,,72
490124,2,13,,,13
490133,2,1879,1282,34,563
490142,2,47,,,47
490151,2,126,,,126
490160,2,130,0,130,0
490197,2,75,,,75
490203,2,198,7,0,191
490221,2,43,,,43
490230,2,307,6,227,74
490249,2,51,,,51
490258,2,212,,,212
490267,2,23,,,23
490276,2,120,,,120
490285,2,949,949,0,0
490294,2,202,,,202
490300,2,123,,,123
490319,2,22,,,22
490328,2,108,,,108
490337,2,123,,,123
490346,2,57,,,57
490382,2,93,,,93
490391,2,145,,,145
490407,2,202,,,202
490416,2,41,,,41
490425,2,318,,,318
490434,2,49,,,49
490443,2,178,,,178
490452,2,68,,,68
490461,2,160,,,160
490470,2,36,,,36
490489,2,56,,,56
490498,2,42,2,5,35
490504,2,54,,,54
490513,2,69,,,69
490522,2,51,,,51
490531,2,55,,,55
490559,2,670,6,0,664
490674,2,10,,,10
490692,2,71,,,71
490717,2,125,,,125
490735,2,223,0,147,76
490744,2,53,,,53
490753,2,2,,,2
490805,2,9385,1538,2559,5288
490814,2,198,0,94,104
490832,2,380,0,229,151
490841,2,513,0,215,298
490869,2,574,0,488,86
490878,2,634,0,7,627
490896,2,332,,,332
490948,2,28,,,28
490975,2,501,0,453,48
491057,2,294,,,294
491066,2,128,,,128
491075,2,85,,,85
491084,2,268,,,268
491136,2,136,,,136
491145,2,167,,,167
491181,2,669,0,669,0
491190,2,3,0,3,0
491215,2,112,,,112
491224,2,161,,,161
491233,2,56,,,56
491242,2,112,0,15,97
491251,2,142,,,142
491260,2,69,,,69
491288,2,970,970,,
491297,2,196,196,,
491394,2,231,0,4,227
491446,2,161,,,161
491464,2,170,,,170
491473,2,713,,,713
491507,2,104,,,104
491525,2,95,39,47,9
491534,2,28,,,28
491543,2,180,,,180
491552,2,49,,,49
491570,2,45,,,45
491589,2,38,,,38
491598,2,44,,,44
491613,2,92,,,92
491622,2,93,,,93
491631,2,224,,,224
491640,2,178,,,178
491659,2,154,1,10,143
491668,2,441,,,441
491677,2,62,4,0,58
491686,2,60,,,60
491695,2,71,,,71
491701,2,66,,,66
491710,2,118,,,118
491729,2,40,,,40
491738,2,110,,,110
491747,2,44,,,44
491756,2,192,,,192
491765,2,102,,,102
491774,2,197,,,197
491783,2,96,,,96
491792,2,167,,,167
491817,2,229,,,229
491826,2,206,,,206
491835,2,154,,,154
491844,2,172,0,152,20
491853,2,84,,,84
491871,2,29,,,29
491880,2,179,,,179
491899,2,158,0,124,34
491905,2,202,,,202
491914,2,184,,,184
491923,2,535,,,535
491932,2,42,,,42
491941,2,210,,,210
